game_id,detail_id
311800,30
311800,25
388800,14
388800,29
388800,30
388800,10
388800,25
388800,26
583470,14
583470,29
583470,7
583470,30
583470,25
465200,14
465200,19
465200,27
465200,9
465200,29
465200,7
465200,11
465200,25
465200,26
735580,14
735580,29
735580,7
735580,30
735580,25
251110,14
251110,29
251110,7
251110,30
251110,12
251110,25
251110,20
242640,14
242640,29
242640,7
242640,30
242640,25
446600,14
446600,29
446600,30
446600,10
307670,14
307670,29
307670,7
307670,30
307670,25
376300,14
376300,8
376300,29
376300,7
376300,30
376300,25
376300,26
464450,14
464450,19
464450,6
464450,9
464450,29
464450,7
464450,30
464450,25
464450,26
497180,14
497180,29
497180,30
497180,11
497180,25
366320,14
366320,29
366320,7
366320,30
366320,25
236370,14
236370,8
236370,6
236370,13
236370,29
236370,10
236370,25
236370,31
236370,26
389140,14
389140,19
389140,27
389140,9
389140,29
389140,7
389140,30
389140,25
389140,26
609490,14
609490,29
609490,7
609490,30
609490,25
239430,14
239430,29
239430,10
239430,25
239430,31
239430,26
595430,8
595430,21
595430,6
595430,5
595430,29
595430,10
588690,14
588690,29
588690,7
588690,30
588690,25
588690,26
341150,14
341150,8
341150,19
341150,9
341150,13
341150,29
341150,30
341150,11
341150,25
105420,14
105420,8
105420,6
105420,9
105420,29
105420,7
105420,25
105420,26
549860,14
549860,29
549860,30
549860,25
344850,14
344850,29
344850,30
344850,25
234630,14
234630,8
234630,29
234630,30
234630,10
234630,26
220260,14
220260,8
220260,6
220260,29
220260,30
220260,10
220260,25
851950,14
851950,29
851950,25
668590,14
668590,29
668590,25
252030,14
252030,29
252030,30
252030,10
252030,25
252030,26
253290,14
253290,8
253290,29
253290,30
253290,10
253290,31
253290,26
935880,14
935880,29
935880,30
935880,25
496460,14
496460,11
496460,25
231160,14
231160,29
231160,7
231160,30
649790,14
649790,29
649790,7
649790,30
649790,25
223810,14
223810,29
223810,30
223810,10
223810,25
223810,26
578420,14
578420,29
578420,7
578420,25
578420,28
347720,14
347720,29
347720,30
347720,10
257170,14
257170,29
257170,30
257170,11
257170,25
662550,14
662550,27
662550,9
662550,29
662550,25
662550,18
503620,14
503620,29
503620,7
503620,30
499660,14
499660,8
499660,21
499660,29
499660,30
499660,25
499660,20
80310,14
80310,29
80310,30
80310,25
504390,14
504390,29
504390,7
504390,30
504390,25
403180,14
403180,29
403180,30
403180,25
222440,14
222440,8
222440,29
222440,7
222440,30
222440,26
351030,14
351030,29
351030,7
351030,30
351030,25
351030,31
351030,26
312780,14
312780,29
312780,30
312780,10
312780,25
308420,14
308420,29
308420,7
308420,30
308420,25
308420,31
308420,26
220780,14
220780,29
220780,7
94590,14
94590,29
230070,14
230070,29
230070,30
230070,25
258910,14
258910,29
258910,30
258910,10
258910,25
1078640,14
1078640,29
1078640,25
1078640,31
1078640,18
502280,14
502280,29
502280,7
502280,25
234270,14
234270,29
234270,7
234270,30
234270,25
376520,14
376520,29
376520,30
629770,14
629770,29
323320,14
323320,29
323320,7
323320,30
323320,25
237890,14
237890,29
237890,7
237890,30
237890,25
237890,26
555510,14
555510,29
555510,30
555510,25
264160,14
264160,8
264160,21
264160,6
264160,5
264160,13
264160,29
264160,7
264160,30
264160,12
264160,25
264160,26
365810,14
365810,21
365810,29
365810,7
365810,30
365810,12
365810,25
365810,31
365810,26
373930,14
373930,8
373930,21
373930,29
373930,7
373930,30
373930,11
373930,25
373930,26
373930,20
262120,14
262120,8
262120,6
262120,29
262120,7
262120,30
262120,25
262120,26
327890,14
327890,29
327890,7
327890,30
327890,25
327890,26
439190,14
439190,29
439190,7
439190,30
439190,25
522130,14
522130,8
522130,13
522130,29
522130,30
265000,14
265000,29
265000,7
265000,25
415880,14
415880,8
415880,21
415880,19
415880,6
415880,5
415880,27
415880,9
415880,13
415880,29
415880,7
325930,14
325930,5
325930,27
325930,9
325930,29
325930,7
325930,30
325930,25
589510,14
589510,29
589510,7
589510,30
589510,25
280720,14
280720,29
280720,30
280720,11
280720,26
871420,14
871420,29
871420,7
871420,30
871420,25
12900,14
12900,6
12900,29
12900,7
93200,14
93200,29
93200,30
93200,25
602320,14
602320,29
602320,30
602320,25
234080,14
234080,29
234080,7
234080,25
809540,14
809540,29
383180,14
383180,8
383180,6
383180,29
383180,7
383180,30
383180,12
383180,25
383180,31
591750,14
591750,29
591750,7
591750,30
591750,25
691450,14
691450,29
691450,30
360940,8
360940,21
360940,29
360940,7
360940,30
360940,22
506870,14
506870,29
506870,30
506870,10
366910,14
366910,29
366910,7
366910,30
366910,25
434570,14
434570,8
434570,21
434570,6
434570,5
434570,29
434570,7
434570,30
434570,31
434570,26
657280,29
657280,30
1004860,14
1004860,29
1004860,30
1004860,25
401710,14
401710,29
401710,7
401710,30
401710,25
401710,26
459370,14
459370,6
459370,27
459370,29
459370,7
459370,30
459370,25
459370,18
233740,14
233740,29
233740,7
233740,30
233740,25
233740,26
601770,21
601770,13
601770,29
601770,30
601770,31
973700,14
973700,29
973700,25
973700,31
604330,14
604330,30
604330,25
946010,14
946010,9
946010,29
946010,10
946010,25
946010,26
304410,14
304410,29
304410,25
1000080,14
1000080,8
1000080,29
1000080,7
98200,14
98200,8
98200,29
98200,30
98200,24
251630,14
251630,29
251630,7
251630,25
251630,20
400630,14
400630,29
400630,7
400630,30
400630,25
520600,14
520600,29
520600,12
520600,25
821370,14
821370,29
821370,26
598700,14
598700,29
598700,7
598700,30
598700,25
506510,14
506510,29
506510,7
506510,30
506510,25
472870,14
472870,29
472870,30
472870,25
410890,14
410890,29
410890,30
410890,25
435400,14
435400,29
435400,30
435400,10
435400,25
881320,14
881320,27
881320,29
881320,7
809310,14
809310,29
809310,10
809310,25
263020,14
263020,9
263020,29
263020,7
263020,30
263020,26
457730,14
457730,8
457730,21
457730,19
457730,9
457730,13
457730,29
457730,7
457730,30
906110,14
906110,29
906110,10
906110,26
906110,28
434000,14
434000,29
434000,7
434000,30
932980,14
932980,19
932980,29
932980,7
296970,14
296970,29
296970,30
296970,25
296970,31
296970,26
270130,14
270130,29
270130,2
270130,25
605990,14
605990,29
605990,25
576030,14
576030,29
576030,30
576030,25
576030,26
22600,14
22600,8
22600,29
22600,10
22600,25
22600,31
22600,26
495050,14
495050,29
495050,7
495050,30
495050,26
488920,14
712730,14
712730,29
712730,25
714080,14
714080,21
714080,29
714080,30
714080,10
714080,25
714080,26
426790,14
426790,29
426790,7
426790,30
426790,25
657090,14
657090,21
657090,29
657090,7
657090,30
657090,11
657090,25
657090,20
290300,14
290300,29
290300,7
290300,25
723270,14
723270,29
723270,7
723270,30
723270,12
723270,25
251170,8
251170,6
251170,29
251170,30
251170,10
259550,14
259550,29
259550,30
259550,25
588440,14
588440,8
588440,21
588440,19
588440,9
588440,29
588440,10
588440,25
588440,18
352220,14
352220,29
352220,30
352220,26
452060,14
452060,27
452060,9
452060,29
452060,7
452060,30
452060,25
452060,31
452060,26
353270,14
353270,29
353270,7
353270,30
353270,25
289950,14
289950,8
289950,6
289950,13
289950,29
289950,30
289950,11
289950,10
289950,25
544330,14
544330,29
544330,7
544330,30
544330,25
544330,26
237850,14
237850,29
237850,7
237850,30
237850,25
673600,14
673600,29
673600,30
673600,25
292140,14
292140,29
292140,30
292140,10
292140,25
237930,14
237930,29
237930,7
237930,30
237930,25
404680,14
404680,29
404680,7
404680,25
730050,14
730050,29
730050,7
730050,30
730050,11
730050,25
542050,14
542050,29
542050,7
542050,30
542050,25
794860,14
794860,29
794860,25
794860,31
794860,26
926180,14
926180,29
926180,7
926180,26
345660,14
345660,8
345660,9
345660,29
345660,30
345660,10
345660,25
343860,14
343860,29
343860,7
343860,30
343860,25
313690,14
313690,9
313690,29
313690,7
313690,25
311340,14
311340,29
311340,7
311340,25
311340,26
438640,14
438640,9
438640,29
438640,7
209540,14
209540,29
209540,7
209540,30
209540,11
209540,10
209540,25
209540,26
209540,20
205990,14
205990,8
205990,29
205990,30
205990,11
205990,25
244030,14
244030,8
244030,6
244030,29
244030,30
244030,11
244030,10
534550,14
534550,27
534550,29
534550,7
534550,30
534550,25
534550,26
710610,14
710610,29
710610,7
710610,30
710610,12
710610,25
710610,31
710610,26
718650,14
718650,8
718650,21
718650,6
718650,5
718650,29
718650,25
339350,14
339350,29
339350,12
339350,25
963000,14
963000,29
963000,10
228300,14
228300,29
228300,7
228300,30
228300,25
375480,14
375480,9
375480,29
375480,7
375480,25
375480,31
676820,14
676820,29
676820,25
676820,17
405640,14
405640,29
405640,30
405640,31
499520,14
499520,29
499520,7
499520,30
499520,25
543870,14
543870,19
543870,29
543870,7
543870,25
543870,31
543870,26
323470,14
323470,8
323470,6
323470,29
323470,7
323470,30
323470,25
323470,26
301840,14
301840,29
301840,7
301840,30
301840,25
301840,26
523000,14
523000,29
523000,30
699670,14
699670,29
699670,7
699670,30
699670,25
224760,14
224760,29
224760,7
224760,25
224760,26
609150,14
609150,29
609150,7
609150,30
609150,25
20570,14
20570,8
20570,6
20570,25
485980,14
485980,29
485980,30
580710,14
580710,29
657040,14
657040,29
657040,30
657040,25
888630,14
888630,29
888630,7
888630,25
633060,14
633060,29
633060,30
633060,25
359310,14
359310,29
359310,7
359310,25
466130,14
466130,29
466130,30
466130,23
466130,10
466130,25
532110,14
532110,29
532110,30
236150,14
236150,29
236150,30
236150,11
236150,10
236150,25
266210,14
266210,29
266210,30
266210,10
266210,25
284850,14
284850,29
284850,30
284850,25
1033170,14
1033170,29
462990,14
462990,29
462990,30
462990,25
462990,26
418300,14
418300,29
418300,7
418300,30
418300,12
418300,25
80330,14
80330,29
80330,30
475490,14
475490,29
475490,30
475490,10
669660,14
669660,5
669660,29
669660,7
337290,14
337290,29
337290,30
337290,10
220740,14
220740,29
220740,30
220740,25
243950,14
243950,8
243950,29
243950,30
243950,25
243950,26
274290,14
274290,29
274290,30
274290,12
774551,14
774551,8
774551,21
774551,9
774551,29
774551,7
774551,28
269050,14
269050,29
355980,14
355980,29
355980,11
355980,25
355980,20
638000,14
638000,29
638000,11
638000,31
638000,26
638000,20
534230,14
534230,29
534230,30
534230,25
275290,14
275290,29
379420,14
379420,29
379420,7
379420,30
411970,14
411970,9
411970,29
411970,7
411970,30
411970,25
411970,26
463980,14
463980,29
463980,30
464850,14
464850,8
464850,21
464850,5
464850,27
464850,29
464850,7
464850,25
464850,26
554600,14
554600,29
554600,30
554600,25
664830,14
664830,29
664830,7
664830,30
658780,14
658780,29
658780,7
658780,28
347430,14
347430,29
347430,30
347430,25
353330,14
353330,29
353330,30
97000,14
97000,29
97000,10
97000,25
97000,31
503180,14
503180,7
503180,30
375440,14
375440,29
274480,14
274480,8
274480,6
274480,13
274480,29
274480,30
210950,14
210950,8
210950,29
611040,14
611040,8
611040,29
611040,30
611040,25
608800,8
608800,21
608800,6
608800,5
608800,29
608800,11
608800,23
608800,10
608800,31
351920,14
351920,29
351920,30
351920,11
351920,25
351920,20
295670,14
295670,8
295670,19
295670,6
295670,27
295670,9
295670,13
295670,29
295670,7
295670,25
295670,26
227860,14
227860,8
227860,21
227860,19
227860,6
227860,5
227860,13
227860,29
227860,11
227860,20
758730,14
758730,10
346560,14
346560,29
346560,30
346560,25
284390,14
284390,29
284390,30
284390,12
543390,14
543390,29
543390,30
555050,14
555050,21
271820,14
271820,29
271820,30
225420,14
225420,8
225420,6
225420,13
225420,29
225420,30
225420,11
543240,14
543240,29
543240,7
543240,30
543240,25
564050,14
564050,19
564050,27
564050,29
564050,7
564050,30
564050,26
208520,14
208520,29
208520,30
208520,25
209670,14
209670,9
209670,29
209670,7
209670,30
209670,11
209670,25
209670,20
355820,14
355820,29
355820,7
355820,25
355820,31
355820,26
355820,28
222730,14
222730,29
222730,30
347830,14
347830,29
347830,7
347830,30
347830,25
629690,14
629690,29
629690,7
629690,30
629690,12
629690,25
629690,31
704360,14
704360,29
704360,25
872820,14
872820,8
872820,29
872820,11
872820,25
872820,26
264200,14
264200,29
264200,10
264200,26
666100,14
666100,29
1043340,14
1043340,29
1043340,28
285440,14
285440,9
285440,29
285440,7
285440,30
285440,25
285440,26
724470,14
724470,29
724470,30
724470,11
724470,25
267530,14
267530,9
267530,29
267530,7
267530,25
441830,14
441830,29
441830,7
441830,30
441830,25
34830,14
34830,8
34830,29
34830,10
630030,14
630030,29
630030,7
630030,30
630030,25
630030,26
43000,14
43000,8
43000,29
43000,10
43000,26
416790,14
416790,8
416790,19
416790,6
416790,27
416790,9
416790,29
416790,7
416790,30
416790,25
416790,26
416790,20
371200,14
371200,29
371200,30
371200,11
371200,25
865930,14
865930,21
865930,13
865930,29
865930,10
865930,25
818060,14
818060,27
818060,29
818060,7
208400,14
208400,29
208400,25
208400,31
594370,14
594370,29
539330,14
539330,29
539330,10
539330,25
539330,31
539330,26
377880,14
377880,8
377880,29
377880,30
377880,25
495110,14
495110,29
495110,30
495110,25
371650,14
371650,29
371650,10
218410,14
218410,29
218410,7
218410,30
218410,11
218410,25
218410,20
668210,14
668210,29
668210,10
567380,14
567380,30
567380,10
812960,14
812960,28
411980,14
411980,9
411980,29
411980,7
411980,30
411980,25
411980,26
488550,14
488550,8
488550,21
488550,29
488550,30
488550,11
488550,10
488550,25
488550,31
360830,14
360830,19
360830,27
360830,9
360830,29
360830,7
360830,30
360830,25
360830,31
405290,14
405290,8
405290,21
405290,19
405290,6
405290,5
405290,27
405290,9
405290,13
405290,29
405290,7
405290,30
405290,25
405290,31
405290,26
440880,14
440880,29
440880,7
440880,30
440880,25
55100,14
55100,8
55100,29
55100,10
55100,25
55100,22
595730,14
595730,29
595730,30
288120,14
288120,10
288120,25
945440,14
945440,29
336150,14
336150,8
336150,29
336150,31
336150,26
524850,14
524850,29
524850,30
818320,14
818320,19
818320,27
818320,9
818320,29
818320,7
525040,14
525040,27
525040,9
525040,29
525040,30
525040,10
525040,25
525040,26
546350,14
546350,29
546350,30
562230,14
562230,25
313630,14
313630,29
313630,7
313630,30
313630,12
726250,14
726250,29
876320,14
876320,29
876320,7
876320,25
876320,26
876320,18
896460,14
896460,29
896460,7
896460,30
454410,14
454410,29
454410,30
454410,11
454410,10
454410,25
454410,20
245280,14
245280,29
245280,7
245280,25
275180,14
275180,29
275180,7
275180,30
275180,25
422860,14
422860,29
422860,30
422860,31
422860,26
296300,8
296300,21
296300,13
296300,29
296300,30
296300,25
296300,22
65400,14
65400,8
65400,29
65400,10
65400,26
975680,14
975680,8
975680,19
975680,6
975680,27
975680,29
975680,7
744190,14
744190,29
744190,30
744190,25
880950,14
880950,29
880950,30
880950,10
880950,25
345090,14
345090,29
345090,30
345090,25
451760,14
451760,29
451760,30
451760,10
243930,14
243930,29
243930,7
243930,30
243930,25
463700,14
463700,29
463700,7
463700,30
463700,25
463700,26
351940,14
351940,29
351940,7
351940,30
351940,12
422910,14
422910,29
422910,25
233290,14
233290,29
233290,7
233290,30
688480,21
688480,13
688480,29
688480,7
688480,30
414190,14
414190,8
414190,6
414190,13
414190,29
414190,30
414190,25
359960,14
359960,8
359960,15
359960,6
359960,9
359960,13
359960,29
359960,7
359960,30
254460,14
254460,9
254460,29
254460,10
254460,25
890280,14
890280,29
890280,28
788630,14
788630,29
788630,7
435490,14
435490,8
435490,21
435490,6
435490,5
435490,29
435490,30
435490,2
435490,25
435490,26
269110,14
269110,9
269110,29
269110,7
269110,30
269110,25
422920,14
422920,29
422920,25
49470,14
49470,8
49470,6
49470,29
49470,10
49470,25
49470,31
49470,26
574560,14
574560,29
574560,30
574560,25
785880,14
785880,29
785880,7
785880,30
317820,14
317820,29
317820,30
774091,14
774091,29
774091,30
733460,14
733460,29
733460,30
733460,11
733460,25
685680,14
685680,10
265890,14
265890,29
476490,14
476490,29
476490,12
476490,25
257030,14
257030,30
257030,10
280520,14
280520,21
280520,5
280520,13
280520,29
280520,7
280520,30
280520,11
280520,25
340000,14
340000,29
340000,7
340000,12
340000,25
397780,14
397780,29
397780,12
397780,25
253840,14
253840,29
253840,7
253840,30
253840,25
494670,14
494670,29
494670,30
447120,14
447120,29
447120,7
447120,30
447120,25
841770,14
841770,29
841770,7
841770,30
402260,14
402260,29
402260,7
351480,14
351480,8
351480,19
351480,9
351480,13
351480,29
351480,30
351480,11
351480,25
428880,14
428880,29
428880,30
428880,11
428880,25
428880,20
622870,14
622870,29
622870,7
622870,30
327410,14
327410,29
327410,30
327410,10
327410,25
1049670,14
1049670,29
1049670,18
365260,14
365260,29
365260,31
995450,14
995450,29
995450,28
494230,14
494230,29
494230,30
494230,25
464360,14
464360,29
464360,7
464360,30
464360,12
464360,11
464360,25
743890,14
743890,29
743890,7
743890,30
743890,25
743890,26
274900,14
274900,8
274900,21
274900,6
274900,5
274900,13
274900,29
274900,7
274900,30
274900,11
274900,20
599750,14
599750,29
599750,30
473770,14
473770,8
473770,21
473770,9
473770,13
473770,29
473770,7
473770,30
473770,11
473770,25
473770,26
473770,20
366690,14
366690,21
366690,19
366690,9
366690,29
366690,7
366690,25
366690,26
366690,17
573120,14
573120,29
573120,30
573120,25
440420,14
440420,29
440420,7
440420,30
440420,12
440420,25
277430,14
277430,29
277430,30
277430,10
277430,25
277430,26
276890,14
276890,29
276890,30
276890,25
390520,14
390520,9
390520,29
390520,7
390520,30
390520,12
390520,25
390520,31
390520,26
262280,14
262280,8
262280,13
262280,29
262280,30
262280,10
262280,25
287840,14
287840,29
287840,7
287840,30
287840,25
287840,26
363130,14
363130,6
363130,29
363130,30
363130,10
363130,25
578900,14
578900,29
578900,30
578900,25
809020,14
809020,27
809020,9
809020,7
603960,14
603960,29
603960,7
603960,30
586660,14
586660,29
476530,14
476530,29
476530,11
476530,25
587110,14
587110,29
587110,30
587110,10
587110,25
587110,26
229890,14
229890,9
229890,29
229890,7
229890,30
229890,11
229890,25
229890,26
229890,20
575970,14
575970,8
575970,21
575970,6
575970,5
575970,29
575970,7
575970,30
575970,25
329050,14
329050,29
329050,7
329050,30
329050,25
595770,14
595770,8
595770,21
595770,15
595770,6
595770,5
595770,10
821890,14
821890,29
821890,7
821890,30
821890,25
821890,31
339790,14
339790,8
339790,29
339790,31
340170,14
340170,29
340170,7
340170,30
340170,25
307580,29
307580,30
307580,25
307580,17
263200,14
263200,8
263200,21
263200,6
263200,5
263200,29
263200,30
263200,25
499890,14
499890,29
499890,7
499890,30
499890,25
499890,26
552450,14
552450,8
552450,21
552450,6
552450,5
552450,29
552450,7
552450,25
552450,26
98800,14
98800,29
98800,30
98800,11
98800,31
98800,26
241240,14
241240,8
241240,21
241240,5
241240,13
241240,29
241240,30
241240,11
241240,20
1076640,14
1076640,21
1076640,29
233980,14
233980,8
233980,6
233980,29
233980,30
233980,10
233980,25
233980,20
524250,14
524250,7
427470,14
427470,29
427470,30
427470,11
415030,14
415030,29
415030,30
681240,14
681240,29
681240,7
492220,14
492220,29
492220,7
492220,30
492220,12
377360,14
377360,8
377360,9
377360,13
377360,29
377360,7
377360,30
377360,11
377360,25
918380,14
918380,29
918380,12
918380,25
398850,14
398850,29
398850,30
398850,11
398850,25
398850,26
411370,14
411370,8
411370,9
411370,29
411370,7
411370,30
411370,25
411370,26
619880,21
619880,29
619880,7
619880,30
619880,25
51060,14
51060,29
51060,30
587100,14
587100,29
587100,30
587100,10
587100,25
661940,8
661940,21
661940,19
661940,9
661940,29
661940,7
661940,30
661940,25
661940,31
457210,14
457210,29
457210,30
457210,12
457210,11
457210,25
457210,31
457210,26
457210,20
1048560,14
1048560,29
1048560,7
1048560,25
1048560,18
268770,14
268770,29
268770,7
268770,30
268770,25
268770,31
40400,14
40400,8
40400,6
40400,13
40400,29
40400,30
228960,14
228960,8
228960,21
228960,19
228960,29
228960,7
228960,30
228960,12
228960,25
228960,26
228960,17
495560,14
495560,29
495560,30
495560,11
495560,10
495560,25
928370,14
928370,29
928370,25
928370,26
928370,28
612570,14
612570,7
526490,14
526490,29
526490,30
526490,25
384110,14
384110,29
384110,7
384110,30
384110,25
274980,14
274980,29
274980,30
274980,12
274980,25
274980,31
1020820,29
836450,14
836450,29
836450,12
265950,14
265950,29
265950,7
265950,30
584990,14
584990,7
439340,14
691280,14
691280,29
691280,7
691280,25
394130,14
394130,29
241540,14
241540,29
241540,7
241540,26
304530,14
304530,29
304530,7
304530,30
304530,12
304530,25
563190,14
563190,19
563190,9
563190,29
563190,7
563190,25
757300,14
757300,29
511540,14
511540,29
511540,7
511540,30
286570,14
286570,8
286570,13
286570,29
286570,7
286570,30
286570,25
286570,26
262470,14
262470,29
262470,7
262470,30
262470,25
262470,26
461840,14
461840,29
461840,30
222660,14
222660,29
222660,7
222660,30
222660,25
222660,26
504130,14
504130,27
504130,29
504130,7
504130,30
504130,25
332490,14
332490,8
332490,9
332490,13
332490,29
332490,26
351990,14
351990,8
351990,29
351990,7
351990,30
351990,25
226720,14
226720,8
226720,7
226720,30
226720,12
226720,25
978510,14
978510,29
978510,31
978510,18
428350,14
428350,29
428350,30
252550,14
252550,29
252550,30
252550,11
252550,10
252550,20
277390,14
277390,8
277390,6
277390,9
277390,29
277390,7
277390,26
115100,14
115100,29
115100,30
115100,10
115100,25
55040,14
55040,9
55040,29
55040,10
55040,31
302710,14
302710,8
302710,9
302710,29
302710,7
302710,30
302710,25
302710,26
663380,14
663380,29
663380,30
663380,25
336130,14
336130,29
336130,30
1058320,14
1058320,29
1058320,7
684270,14
684270,29
684270,25
266390,14
266390,29
242570,14
242570,8
242570,13
242570,29
242570,30
3620,14
3620,29
3620,31
726840,14
726840,29
726840,11
726840,25
726840,31
726840,26
702700,14
702700,8
702700,21
702700,19
702700,6
702700,5
702700,27
702700,10
743900,14
743900,29
743900,7
743900,30
743900,25
743900,26
298600,14
298600,29
298600,30
298600,10
298600,25
298600,31
94200,14
94200,6
94200,9
94200,29
94200,7
94200,31
94200,26
1000640,14
1000640,29
1000640,18
749250,14
749250,29
749250,30
749250,10
278460,14
278460,29
278460,30
357310,14
357310,8
357310,21
357310,5
357310,29
357310,30
357310,11
626610,14
626610,8
626610,21
626610,19
626610,9
626610,29
626610,7
626610,30
626610,26
414080,14
414080,29
414080,30
414080,25
585180,14
585180,29
585180,30
240360,14
240360,29
240360,10
820610,14
820610,19
820610,27
820610,9
820610,29
820610,7
820610,25
820610,26
1014810,14
1014810,21
1014810,19
1014810,9
1014810,29
1014810,31
1014810,26
1014810,18
1048100,8
1048100,21
1048100,6
1048100,5
1048100,29
1048100,30
1048100,31
717640,14
717640,29
717640,10
723890,14
723890,29
723890,25
336940,14
336940,29
336940,7
336940,30
336940,25
336940,31
1088400,14
1088400,29
1088400,25
850980,14
850980,19
850980,9
850980,29
850980,10
574260,14
574260,29
574260,30
574260,25
597150,14
597150,8
597150,21
597150,6
597150,5
597150,13
597150,29
597150,7
597150,30
597150,11
597150,25
597150,31
597150,26
899390,14
899390,8
899390,21
899390,19
899390,9
899390,29
899390,7
899390,30
899390,25
896960,14
896960,29
896960,7
896960,28
559260,14
559260,7
559260,25
733990,14
733990,29
733990,25
80360,14
80360,29
80360,30
433950,14
433950,29
433950,7
433950,30
433950,25
433950,26
269710,14
269710,21
269710,19
269710,9
269710,13
269710,29
269710,7
269710,30
269710,25
269710,31
269710,26
448320,14
448320,6
448320,5
448320,27
448320,9
448320,29
448320,7
448320,30
448320,25
448320,26
432980,14
432980,8
432980,21
432980,19
432980,6
432980,5
432980,27
432980,9
432980,29
432980,7
432980,30
432980,25
432980,26
23530,14
23530,8
23530,6
23530,29
23530,7
23530,25
23530,31
846050,14
846050,29
846050,28
320140,14
320140,29
320140,7
320140,30
320140,25
320140,31
320140,26
783210,14
783210,11
822190,14
822190,29
822190,7
822190,28
528260,14
528260,29
528260,30
528260,25
528260,26
844850,14
844850,29
844850,7
844850,25
253030,14
253030,29
253030,7
253030,30
253030,11
253030,25
253030,31
253030,26
253030,20
313020,14
313020,29
313020,30
313020,25
274310,14
274310,29
274310,7
274310,30
274310,25
580040,14
580040,8
580040,6
580040,29
580040,30
580040,25
476360,14
476360,8
476360,21
476360,29
476360,7
476360,30
476360,25
476360,31
476360,26
1079310,14
1079310,29
1079310,18
471010,14
471010,29
471010,7
471010,30
471010,25
225280,14
225280,8
225280,6
225280,29
225280,7
225280,30
225280,25
225280,26
530130,14
530130,8
530130,19
530130,6
530130,27
530130,9
530130,29
530130,7
530130,30
530130,25
530130,31
530130,26
722960,14
722960,8
722960,21
722960,6
722960,5
722960,29
722960,30
722960,25
839450,14
839450,29
839450,7
839450,25
457760,14
457760,29
457760,7
457760,30
457760,25
249990,14
249990,8
249990,21
249990,19
249990,6
249990,5
249990,27
249990,9
249990,13
249990,29
249990,7
249990,30
249990,25
249990,26
569630,14
569630,29
373770,14
373770,29
373770,30
373770,10
427490,14
427490,29
427490,30
427490,25
380670,14
380670,29
380670,2
380670,25
380670,26
599460,14
599460,29
599460,30
599460,25
310360,14
310360,29
310360,30
310360,25
58610,14
58610,8
58610,29
58610,22
504560,14
504560,29
504560,30
504560,25
598060,14
598060,29
598060,30
598060,10
598060,25
282210,14
282210,29
282210,30
282210,26
568320,14
568320,29
568320,7
568320,30
568320,11
568320,25
568320,26
568320,20
446380,14
446380,29
446380,30
568570,14
568570,8
568570,6
568570,29
568570,30
344340,14
344340,8
344340,29
896750,14
896750,29
896750,7
896750,18
381880,14
381880,27
381880,9
381880,29
381880,7
381880,30
381880,25
381880,26
647990,14
647990,19
647990,27
647990,9
647990,29
647990,30
647990,10
834760,14
834760,29
834760,7
834760,25
834760,26
834760,28
335190,14
335190,8
335190,29
335190,7
335190,30
335190,25
335190,31
335190,26
366040,14
366040,29
366040,7
366040,30
366040,25
243220,14
243220,29
243220,10
243220,25
746940,14
746940,19
746940,29
746940,7
746940,25
409450,14
409450,29
409450,30
409450,11
409450,25
409450,31
409450,20
344740,14
344740,19
344740,27
344740,29
344740,7
344740,31
344740,26
505640,14
505640,8
505640,21
505640,19
505640,9
505640,13
505640,29
505640,25
585910,14
585910,27
585910,9
585910,29
585910,30
585910,10
585910,25
585910,26
49300,14
49300,29
253150,14
253150,29
253150,30
253150,11
253150,25
253150,31
253150,20
260790,14
260790,8
260790,9
260790,29
260790,10
260790,25
248550,14
248550,9
248550,29
248550,7
248550,25
248550,31
363930,14
363930,29
363930,7
363930,30
681330,14
681330,29
681330,7
681330,30
681330,25
340360,14
340360,29
340360,7
340360,30
340360,25
340360,31
340360,26
844930,14
844930,29
844930,30
844930,25
331690,14
331690,29
331690,7
331690,30
331690,25
677910,14
677910,29
677910,7
286260,14
286260,29
286260,30
208600,14
208600,8
208600,13
208600,29
208600,30
208600,10
208600,31
208600,26
481110,14
481110,29
481110,7
481110,30
481110,25
250520,14
250520,29
907470,14
907470,29
907470,7
907470,30
907470,25
850450,14
850450,8
850450,21
850450,6
850450,5
850450,13
850450,29
850450,7
850450,30
348550,14
348550,8
348550,29
348550,7
348550,30
348550,25
348550,26
207320,14
207320,29
207320,30
207320,10
207320,25
207320,26
793350,14
793350,29
793350,7
793350,30
793350,25
793350,26
851670,14
851670,19
851670,29
851670,7
851670,25
851670,26
932850,14
932850,29
932850,7
932850,25
545980,14
545980,29
545980,7
545980,30
545980,25
428370,14
428370,29
428370,7
428370,25
428370,26
485900,14
485900,29
485900,11
485900,26
485900,20
499440,14
499440,29
499440,30
461950,14
461950,29
461950,30
606710,14
606710,29
606710,7
606710,12
606710,25
606710,20
485690,14
485690,29
485690,30
366270,14
366270,8
366270,6
366270,9
366270,29
366270,7
366270,25
366270,26
363680,14
363680,8
363680,29
363680,30
363680,25
363680,22
410830,14
410830,8
410830,19
410830,9
410830,29
410830,7
323580,14
323580,29
323580,7
323580,30
323580,25
384490,14
384490,8
384490,6
384490,29
384490,7
384490,30
384490,25
408250,14
408250,8
408250,21
408250,5
408250,29
408250,30
408250,10
408250,25
739190,14
739190,29
739190,30
739190,10
664000,14
664000,29
414510,14
